millis	leftDistance	rightDistance	accel.x	accel.y	gyro.x	gyro.y	position	sensor1	sensor2	sensor3	sensor4	sensor5	sensor6	sensor7	sensor8	error	leftPWM	rightPWM	lost	last_sighted	Kp	Ki	Kd	Speed	ready
73528	18200.52	19459.37	0.00	0.00	1.50	125.00	1	1	0	0	0	0	0	0	0	3500	0	125	1	2	0.16	0.00	1.50	125.00	1
73543	18210.03	19461.75	0.00	0.00	1.50	125.00	1	13	13	11	8	5	6	10	9	3500	0	125	1	2	0.16	0.00	1.50	125.00	1
73558	18220.72	19462.94	0.00	0.00	1.50	125.00	1	10	8	5	4	3	3	4	1	3500	0	125	1	2	0.16	0.00	1.50	125.00	1
73573	18231.42	19462.94	0.00	0.00	1.50	125.00	1	4	3	1	1	1	0	1	0	3500	0	125	1	2	0.16	0.00	1.50	125.00	1
73589	18243.31	19461.75	0.00	0.00	1.50	125.00	1	1	0	0	1	2	2	3	3	3500	0	125	1	2	0.16	0.00	1.50	125.00	1
73604	18255.20	19461.75	0.00	0.00	1.50	125.00	1	3	2	1	0	1	0	0	0	3500	0	125	1	2	0.16	0.00	1.50	125.00	1
73619	18267.08	19460.56	0.00	0.00	1.50	125.00	1	0	0	0	0	0	0	0	0	3500	0	125	1	2	0.16	0.00	1.50	125.00	1
73634	18278.97	19459.37	0.00	0.00	1.50	125.00	1	2	2	1	0	0	0	0	0	3500	0	125	1	2	0.16	0.00	1.50	125.00	1
73649	18290.86	19459.37	0.00	0.00	1.50	125.00	1	2	2	1	0	0	0	0	0	3500	0	125	1	2	0.16	0.00	1.50	125.00	1
73664	18302.75	19456.99	0.00	0.00	1.50	125.00	1	3	2	1	0	0	0	1	226	3500	0	125	1	2	0.16	0.00	1.50	125.00	1
73679	18315.82	19455.80	0.00	0.00	1.50	125.00	1	2	1	0	0	0	0	436	934	3181	111	125	0	2	0.16	0.00	1.50	125.00	1
73694	18328.90	19455.80	0.00	0.00	1.50	125.00	1	2	2	0	0	0	464	841	961	2719	125	0	0	2	0.16	0.00	1.50	125.00	1
73709	18339.60	19455.80	0.00	0.00	1.50	125.00	1	2	0	0	0	2	893	886	0	1998	125	0	0	2	0.16	0.00	1.50	125.00	1
73724	18351.48	19458.18	0.00	0.00	1.50	125.00	1	2	1	0	0	832	889	202	1	1172	125	0	0	2	0.16	0.00	1.50	125.00	1
73739	18362.18	19460.56	0.00	0.00	1.50	125.00	1	1	0	0	731	821	883	0	0	562	125	0	0	2	0.16	0.00	1.50	125.00	1
73754	18371.69	19462.94	0.00	0.00	1.50	125.00	1	1	0	0	1000	841	3	0	0	-44	125	0	0	2	0.16	0.00	1.50	125.00	1
73769	18381.20	19466.50	0.00	0.00	1.50	125.00	1	1	0	2	991	826	0	2	1	-46	125	115	0	2	0.16	0.00	1.50	125.00	1
73784	18390.71	19471.26	0.00	0.00	1.50	125.00	1	1	0	935	1000	858	1	2	0	-528	125	0	0	2	0.16	0.00	1.50	125.00	1
73800	18399.03	19476.01	0.00	0.00	1.50	125.00	1	1	0	986	987	18	0	0	0	-1000	125	0	0	2	0.16	0.00	1.50	125.00	1
73815	18407.35	19481.96	0.00	0.00	1.50	125.00	1	0	0	992	994	0	0	0	0	-1000	125	0	0	2	0.16	0.00	1.50	125.00	1
73830	18415.67	19486.71	0.00	0.00	1.50	125.00	1	0	0	929	943	0	0	0	0	-997	125	0	0	2	0.16	0.00	1.50	125.00	1
73845	18422.81	19493.84	0.00	0.00	1.50	125.00	1	1	0	961	985	0	0	0	0	-994	125	0	0	2	0.16	0.00	1.50	125.00	1
73860	18428.75	19499.79	0.00	0.00	1.50	125.00	1	0	0	1000	1000	1	1	0	0	-1000	125	0	0	2	0.16	0.00	1.50	125.00	1
73875	18435.88	19506.92	0.00	0.00	1.50	125.00	1	0	0	983	1000	411	0	1	0	-739	0	125	0	2	0.16	0.00	1.50	125.00	1
73890	18441.83	19514.05	0.00	0.00	1.50	125.00	1	0	0	775	1000	871	1	0	0	-464	0	125	0	2	0.16	0.00	1.50	125.00	1
73905	18448.96	19520.00	0.00	0.00	1.50	125.00	1	1	0	62	1000	840	1	1	0	-91	0	125	0	2	0.16	0.00	1.50	125.00	1
73920	18457.28	19525.94	0.00	0.00	1.50	125.00	1	1	0	14	1000	840	3	2	0	-44	62	125	0	2	0.16	0.00	1.50	125.00	1
73935	18464.41	19531.88	0.00	0.00	1.50	125.00	1	1	0	329	993	852	5	2	0	-260	125	0	0	2	0.16	0.00	1.50	125.00	1
73950	18471.54	19537.83	0.00	0.00	1.50	125.00	1	1	0	842	1000	864	6	2	0	-492	125	0	0	2	0.16	0.00	1.50	125.00	1
73965	18478.68	19543.77	0.00	0.00	1.50	125.00	1	1	0	897	984	828	5	2	0	-526	125	0	0	2	0.16	0.00	1.50	125.00	1
73980	18485.81	19550.90	0.00	0.00	1.50	125.00	1	1	0	585	982	866	5	2	0	-385	0	125	0	2	0.16	0.00	1.50	125.00	1
73995	18492.94	19556.85	0.00	0.00	1.50	125.00	1	0	0	8	1000	794	3	2	0	-58	0	125	0	2	0.16	0.00	1.50	125.00	1
74011	18501.26	19563.98	0.00	0.00	1.50	125.00	1	0	0	7	1000	818	2	2	1	-51	123	125	0	2	0.16	0.00	1.50	125.00	1
74026	18508.39	19569.92	0.00	0.00	1.50	125.00	1	0	0	279	970	850	6	5	4	-228	125	0	0	2	0.16	0.00	1.50	125.00	1
74041	18515.53	19577.05	0.00	0.00	1.50	125.00	1	3	2	678	1000	870	0	0	0	-425	125	0	0	2	0.16	0.00	1.50	125.00	1
74056	18522.66	19584.19	0.00	0.00	1.50	125.00	1	0	0	567	1000	875	2	1	0	-374	107	125	0	2	0.16	0.00	1.50	125.00	1
74071	18530.98	19591.32	0.00	0.00	1.50	125.00	1	1	0	33	991	835	1	0	0	-43	0	125	0	2	0.16	0.00	1.50	125.00	1
74086	18539.30	19597.26	0.00	0.00	1.50	125.00	1	1	0	8	1000	812	0	0	0	-52	125	104	0	2	0.16	0.00	1.50	125.00	1
74101	18546.43	19604.40	0.00	0.00	1.50	125.00	1	1	0	21	980	824	0	0	0	-44	120	125	0	2	0.16	0.00	1.50	125.00	1
74116	18554.75	19611.53	0.00	0.00	1.50	125.00	1	1	1	179	960	855	0	0	0	-161	125	0	0	2	0.16	0.00	1.50	125.00	1
74131	18561.89	19619.85	0.00	0.00	1.50	125.00	1	2	1	415	1000	874	0	0	0	-300	125	0	0	2	0.16	0.00	1.50	125.00	1
74146	18570.21	19626.98	0.00	0.00	1.50	125.00	1	2	1	106	1000	865	0	0	0	-115	0	125	0	2	0.16	0.00	1.50	125.00	1
74161	18578.53	19634.11	0.00	0.00	1.50	125.00	1	1	1	3	1000	866	0	0	0	-36	13	125	0	2	0.16	0.00	1.50	125.00	1
74176	18586.85	19641.25	0.00	0.00	1.50	125.00	1	2	1	3	1000	868	0	0	0	-36	125	120	0	2	0.16	0.00	1.50	125.00	1
74191	18595.17	19649.57	0.00	0.00	1.50	125.00	1	0	0	29	927	821	1	1	0	-31	123	125	0	2	0.16	0.00	1.50	125.00	1
74206	18604.68	19656.70	0.00	0.00	1.50	125.00	1	1	0	554	1000	867	0	0	0	-371	125	0	0	2	0.16	0.00	1.50	125.00	1
74222	18613.00	19665.02	0.00	0.00	1.50	125.00	1	1	0	914	1000	815	0	0	0	-537	125	0	0	2	0.16	0.00	1.50	125.00	1
74237	18621.32	19673.34	0.00	0.00	1.50	125.00	1	0	0	894	986	831	0	0	0	-524	125	64	0	2	0.16	0.00	1.50	125.00	1
74252	18629.64	19682.85	0.00	0.00	1.50	125.00	1	0	0	494	1000	865	0	0	0	-343	0	125	0	2	0.16	0.00	1.50	125.00	1
74267	18637.96	19689.98	0.00	0.00	1.50	125.00	1	968	1000	1000	987	838	0	0	0	-1557	125	0	0	1	0.16	0.00	1.50	125.00	1
74283	18646.29	19699.49	0.00	0.00	1.50	125.00	1	1000	1000	1000	1000	839	0	0	0	-1567	125	0	0	1	0.16	0.00	1.50	125.00	1
74298	18654.61	19709.00	0.00	0.00	1.50	125.00	1	0	0	0	0	0	0	0	0	-3500	125	0	1	1	0.16	0.00	1.50	125.00	1
74313	18660.55	19718.51	0.00	0.00	1.50	125.00	1	0	0	0	0	0	0	0	0	-3500	125	0	1	1	0.16	0.00	1.50	125.00	1
74328	18666.49	19728.02	0.00	0.00	1.50	125.00	1	0	0	0	0	0	0	0	0	-3500	125	0	1	1	0.16	0.00	1.50	125.00	1
74343	18670.06	19738.72	0.00	0.00	1.50	125.00	1	1	1	0	0	0	0	0	0	-3500	125	0	1	1	0.16	0.00	1.50	125.00	1
74358	18673.63	19749.42	0.00	0.00	1.50	125.00	1	1	2	0	0	0	0	1	0	-3500	125	0	1	1	0.16	0.00	1.50	125.00	1
74373	18674.81	19760.12	0.00	0.00	1.50	125.00	1	1	0	0	0	0	0	0	0	-3500	125	0	1	1	0.16	0.00	1.50	125.00	1
74388	18676.00	19772.01	0.00	0.00	1.50	125.00	1	1	0	0	0	0	0	0	0	-3500	125	0	1	1	0.16	0.00	1.50	125.00	1
74403	18676.00	19783.89	0.00	0.00	1.50	125.00	1	0	0	0	0	0	0	0	0	-3500	125	0	1	1	0.16	0.00	1.50	125.00	1
74418	18674.81	19795.78	0.00	0.00	1.50	125.00	1	0	0	0	0	0	0	0	0	-3500	125	0	1	1	0.16	0.00	1.50	125.00	1
74434	18673.63	19808.86	0.00	0.00	1.50	125.00	1	1	2	1	0	0	0	0	0	-3500	125	0	1	1	0.16	0.00	1.50	125.00	1
74449	18672.44	19820.74	0.00	0.00	1.50	125.00	1	1	2	0	0	0	0	0	0	-3500	125	0	1	1	0.16	0.00	1.50	125.00	1
74464	18671.25	19833.82	0.00	0.00	1.50	125.00	1	1	1	0	0	0	0	0	0	-3500	125	0	1	1	0.16	0.00	1.50	125.00	1
74479	18670.06	19846.89	0.00	0.00	1.50	125.00	1	0	0	0	0	0	0	0	0	-3500	125	0	1	1	0.16	0.00	1.50	125.00	1
74494	18667.68	19858.78	0.00	0.00	1.50	125.00	1	1	0	0	0	0	0	2	0	-3500	125	0	1	1	0.16	0.00	1.50	125.00	1
74509	18666.49	19873.05	0.00	0.00	1.50	125.00	1	0	0	0	0	0	0	0	0	-3500	125	0	1	1	0.16	0.00	1.50	125.00	1
74524	18664.12	19886.12	0.00	0.00	1.50	125.00	1	965	0	0	0	0	0	0	0	-3500	125	0	0	1	0.16	0.00	1.50	125.00	1
74539	18664.12	19899.20	0.00	0.00	1.50	125.00	1	1000	1000	0	0	0	0	0	0	-3000	0	125	0	1	0.16	0.00	1.50	125.00	1
74554	18664.12	19911.09	0.00	0.00	1.50	125.00	1	66	1000	1000	0	1	2	2	1	-2048	0	125	0	1	0.16	0.00	1.50	125.00	1
74569	18664.12	19924.16	0.00	0.00	1.50	125.00	1	1	180	1000	1000	0	0	1	0	-1124	0	125	0	1	0.16	0.00	1.50	125.00	1
74584	18666.49	19934.86	0.00	0.00	1.50	125.00	1	0	0	970	989	820	0	1	0	-554	0	125	0	1	0.16	0.00	1.50	125.00	1
74599	18670.06	19945.56	0.00	0.00	1.50	125.00	1	1	0	0	1000	859	1	1	0	-38	0	125	0	1	0.16	0.00	1.50	125.00	1
74614	18673.63	19956.26	0.00	0.00	1.50	125.00	1	2	1	0	22	866	910	0	0	1012	0	125	0	1	0.16	0.00	1.50	125.00	1
74629	18678.38	19965.77	0.00	0.00	1.50	125.00	1	1000	1000	1000	1000	838	932	2	0	-1072	125	0	0	1	0.16	0.00	1.50	125.00	1
74645	18683.14	19976.46	0.00	0.00	1.50	125.00	1	1000	1000	989	1000	853	899	867	0	-612	0	125	0	1	0.16	0.00	1.50	125.00	1
74660	18689.08	19984.79	0.00	0.00	1.50	125.00	1	981	892	805	616	358	232	134	0	-1573	125	0	0	1	0.16	0.00	1.50	125.00	1
74675	18692.65	19995.48	0.00	0.00	1.50	125.00	1	2	2	0	0	0	0	0	0	-3500	125	0	1	1	0.16	0.00	1.50	125.00	1
74690	18697.40	20003.81	0.00	0.00	1.50	125.00	1	2	1	0	0	0	0	0	0	-3500	125	0	1	1	0.16	0.00	1.50	125.00	1
74705	18700.97	20014.50	0.00	0.00	1.50	125.00	1	3	2	1	0	1	0	1	0	-3500	125	0	1	1	0.16	0.00	1.50	125.00	1
74720	18703.34	20025.20	0.00	0.00	1.50	125.00	1	2	2	1	0	0	0	0	0	-3500	125	0	1	1	0.16	0.00	1.50	125.00	1
74735	18703.34	20035.90	0.00	0.00	1.50	125.00	1	3	3	1	1	0	0	1	0	-3500	125	0	1	1	0.16	0.00	1.50	125.00	1
74750	18704.53	20046.60	0.00	0.00	1.50	125.00	1	3	3	1	1	0	0	0	0	-3500	125	0	1	1	0.16	0.00	1.50	125.00	1
74765	18703.34	20058.49	0.00	0.00	1.50	125.00	1	0	1	0	0	1	0	1	0	-3500	125	0	1	1	0.16	0.00	1.50	125.00	1
74780	18703.34	20070.38	0.00	0.00	1.50	125.00	1	1	0	1	0	0	0	0	0	-3500	125	0	1	1	0.16	0.00	1.50	125.00	1
74795	18703.34	20081.07	0.00	0.00	1.50	125.00	1	0	0	0	0	1	1	0	0	-3500	125	0	1	1	0.16	0.00	1.50	125.00	1
74810	18702.16	20092.96	0.00	0.00	1.50	125.00	1	0	0	0	0	0	0	0	0	-3500	125	0	1	1	0.16	0.00	1.50	125.00	1
74825	18700.97	20104.85	0.00	0.00	1.50	125.00	1	1	0	0	2	1	0	0	0	-3500	125	0	1	1	0.16	0.00	1.50	125.00	1
74840	18699.78	20117.92	0.00	0.00	1.50	125.00	1	0	0	0	0	16	101	21	2	-3500	125	0	1	1	0.16	0.00	1.50	125.00	1
74856	18698.59	20131.00	0.00	0.00	1.50	125.00	1	0	0	0	0	0	2	342	754	3187	0	125	0	1	0.16	0.00	1.50	125.00	1
74871	18698.59	20141.70	0.00	0.00	1.50	125.00	1	1	0	0	0	0	0	2	6	3500	0	125	1	1	0.16	0.00	1.50	125.00	1
74886	18697.40	20154.77	0.00	0.00	1.50	125.00	1	993	0	0	0	0	0	0	0	-3500	125	0	0	1	0.16	0.00	1.50	125.00	1
74901	18697.40	20166.66	0.00	0.00	1.50	125.00	1	1000	987	1	3	1	0	0	0	-3004	0	125	0	1	0.16	0.00	1.50	125.00	1
74916	18698.59	20177.36	0.00	0.00	1.50	125.00	1	982	1000	1000	7	10	4	1	0	-2494	0	125	0	1	0.16	0.00	1.50	125.00	1
74931	18699.78	20188.06	0.00	0.00	1.50	125.00	1	0	1000	1000	6	2	2	1	0	-2000	0	125	0	1	0.16	0.00	1.50	125.00	1
74946	18702.16	20198.76	0.00	0.00	1.50	125.00	1	0	84	1000	992	2	3	2	1	-1063	0	125	0	1	0.16	0.00	1.50	125.00	1
74961	18705.72	20207.08	0.00	0.00	1.50	125.00	1	0	0	983	1000	1	0	0	0	-996	125	72	0	1	0.16	0.00	1.50	125.00	1
74976	18709.29	20216.59	0.00	0.00	1.50	125.00	1	1	0	978	1000	830	0	0	0	-553	0	125	0	1	0.16	0.00	1.50	125.00	1
74991	18714.04	20224.91	0.00	0.00	1.50	125.00	1	1	0	4	1000	872	0	0	0	-35	0	125	0	1	0.16	0.00	1.50	125.00	1
75006	18718.80	20233.23	0.00	0.00	1.50	125.00	1	1	0	2	1000	859	0	0	0	-38	125	115	0	1	0.16	0.00	1.50	125.00	1
75021	18724.74	20241.55	0.00	0.00	1.50	125.00	1	1	0	0	1000	855	0	0	0	-40	125	116	0	1	0.16	0.00	1.50	125.00	1
75036	18730.69	20249.87	0.00	0.00	1.50	125.00	1	0	0	0	980	864	1	0	0	-32	118	125	0	1	0.16	0.00	1.50	125.00	1
75051	18736.63	20258.19	0.00	0.00	1.50	125.00	1	0	0	0	1000	839	12	0	0	-44	125	101	0	1	0.16	0.00	1.50	125.00	1
75067	18743.76	20266.51	0.00	0.00	1.50	125.00	1	1	0	0	985	856	361	2	0	216	0	125	0	1	0.16	0.00	1.50	125.00	1
75082	18750.89	20273.65	0.00	0.00	1.50	125.00	1	0	0	0	983	869	729	3	1	401	0	125	0	1	0.16	0.00	1.50	125.00	1
75097	18759.21	20281.97	0.00	0.00	1.50	125.00	1	1	0	0	1000	863	361	0	0	212	125	0	0	1	0.16	0.00	1.50	125.00	1
75112	18765.16	20290.29	0.00	0.00	1.50	125.00	1	0	0	0	976	842	3	0	0	-37	125	0	0	1	0.16	0.00	1.50	125.00	1
75127	18773.48	20298.61	0.00	0.00	1.50	125.00	1	0	0	0	1000	825	2	0	0	-48	125	102	0	1	0.16	0.00	1.50	125.00	1
75142	18780.61	20306.93	0.00	0.00	1.50	125.00	1	1	0	0	989	818	5	0	0	-48	125	118	0	1	0.16	0.00	1.50	125.00	1
75157	18788.93	20315.25	0.00	0.00	1.50	125.00	1	0	0	0	998	812	18	2	1	-52	125	111	0	1	0.16	0.00	1.50	125.00	1
75172	18796.06	20323.57	0.00	0.00	1.50	125.00	1	1	0	0	996	840	149	5	6	73	0	125	0	1	0.16	0.00	1.50	125.00	1
75187	18804.39	20331.89	0.00	0.00	1.50	125.00	1	0	0	0	1000	846	165	2	1	84	96	125	0	1	0.16	0.00	1.50	125.00	1
75202	18812.71	20340.21	0.00	0.00	1.50	125.00	1	0	0	0	1000	825	4	2	1	-48	125	0	0	1	0.16	0.00	1.50	125.00	1
75217	18821.03	20348.54	0.00	0.00	1.50	125.00	1	1	0	0	1000	823	1	0	0	-49	125	116	0	1	0.16	0.00	1.50	125.00	1
75232	18830.54	20358.04	0.00	0.00	1.50	125.00	1	0	0	0	994	854	1	0	0	-38	115	125	0	1	0.16	0.00	1.50	125.00	1
75247	18838.86	20366.37	0.00	0.00	1.50	125.00	1	0	0	0	987	833	0	0	0	-43	125	111	0	1	0.16	0.00	1.50	125.00	1
75262	18848.37	20375.88	0.00	0.00	1.50	125.00	1	4	0	0	975	849	0	0	0	-35	119	125	0	1	0.16	0.00	1.50	125.00	1
75278	18859.07	20385.38	0.00	0.00	1.50	125.00	1	1	0	0	1000	842	0	0	0	-43	125	107	0	1	0.16	0.00	1.50	125.00	1
75293	18868.58	20394.89	0.00	0.00	1.50	125.00	1	0	0	0	968	847	0	0	0	-34	117	125	0	1	0.16	0.00	1.50	125.00	1
75308	18878.09	20404.40	0.00	0.00	1.50	125.00	1	0	0	13	995	833	1	1	0	-45	125	102	0	1	0.16	0.00	1.50	125.00	1
