millis	leftDistance	rightDistance	accel.x	accel.y	gyro.x	gyro.y	position	sensor1	sensor2	sensor3	sensor4	sensor5	sensor6	sensor7	sensor8	error	leftPWM	rightPWM	lost	last_sighted	Kp	Ki	Kd	Speed	ready
115925	13615.62	14684.28	0.00	0.00	0.01	120.00	0	1	0	0	912	938	0	0	1	7	115	120	0	2	0.16	0.63	0.01	120.00	1
115941	13616.81	14684.28	0.00	0.00	0.01	120.00	1	0	0	0	921	921	0	0	0	0	120	120	0	2	0.16	0.63	0.01	120.00	1
115956	13616.81	14684.28	0.00	0.00	0.01	120.00	1	0	0	1	934	969	0	0	0	9	113	120	0	2	0.16	0.63	0.01	120.00	1
115971	13617.99	14685.47	0.00	0.00	0.01	120.00	1	1	0	2	976	975	0	0	1	-1	120	120	0	2	0.16	0.63	0.01	120.00	1
115986	13619.18	14686.65	0.00	0.00	0.01	120.00	1	0	0	4	965	971	0	0	0	1	120	120	0	2	0.16	0.63	0.01	120.00	1
116001	13621.56	14686.65	0.00	0.00	0.01	120.00	1	1	0	41	965	900	0	0	0	-18	120	106	0	2	0.16	0.63	0.01	120.00	1
116016	13622.75	14687.84	0.00	0.00	0.01	120.00	1	1	0	417	927	968	0	0	0	-262	120	0	0	2	0.16	0.63	0.01	120.00	1
116031	13623.94	14689.03	0.00	0.00	0.01	120.00	1	0	1	613	986	971	0	0	0	-361	120	0	0	2	0.16	0.63	0.01	120.00	1
116046	13623.94	14691.41	0.00	0.00	0.01	120.00	1	2	1	390	991	991	0	0	1	-247	120	0	0	2	0.16	0.63	0.01	120.00	1
116061	13625.13	14692.60	0.00	0.00	0.01	120.00	1	1	1	10	981	997	0	0	0	4	115	120	0	2	0.16	0.63	0.01	120.00	1
116076	13626.32	14694.98	0.00	0.00	0.01	120.00	1	1	0	1	974	934	0	0	0	-11	120	112	0	2	0.16	0.63	0.01	120.00	1
116091	13627.50	14697.35	0.00	0.00	0.01	120.00	1	1	0	0	968	1000	0	0	0	8	114	120	0	2	0.16	0.63	0.01	120.00	1
116106	13628.69	14698.54	0.00	0.00	0.01	120.00	1	2	1	1	947	932	1	0	0	-4	120	117	0	2	0.16	0.63	0.01	120.00	1
116121	13631.07	14700.92	0.00	0.00	0.01	120.00	1	2	0	1	981	991	0	0	0	2	119	120	0	2	0.16	0.63	0.01	120.00	1
116136	13632.26	14703.30	0.00	0.00	0.01	120.00	1	2	0	0	1000	983	0	0	0	-5	120	116	0	2	0.16	0.63	0.01	120.00	1
116152	13635.83	14705.67	0.00	0.00	0.01	120.00	1	1	0	0	994	980	0	0	0	-4	120	117	0	2	0.16	0.63	0.01	120.00	1
116167	13638.20	14708.05	0.00	0.00	0.01	120.00	1	2	1	1	1000	987	0	0	0	-4	120	117	0	2	0.16	0.63	0.01	120.00	1
116182	13640.58	14711.62	0.00	0.00	0.01	120.00	1	3	2	1	1000	955	1	0	0	-12	120	111	0	2	0.16	0.63	0.01	120.00	1
116197	13644.15	14714.00	0.00	0.00	0.01	120.00	1	2	0	1	990	908	1	1	0	-22	120	103	0	2	0.16	0.63	0.01	120.00	1
116212	13647.71	14716.37	0.00	0.00	0.01	120.00	1	2	0	1	989	923	1	0	0	-18	120	106	0	2	0.16	0.63	0.01	120.00	1
116227	13650.09	14719.94	0.00	0.00	0.01	120.00	1	2	0	1	987	945	2	0	0	-11	120	112	0	2	0.16	0.63	0.01	120.00	1
116242	13653.66	14723.50	0.00	0.00	0.01	120.00	1	1	0	0	979	946	0	0	0	-9	120	113	0	2	0.16	0.63	0.01	120.00	1
116257	13658.41	14727.07	0.00	0.00	0.01	120.00	1	1	0	1	969	958	1	0	0	-3	120	118	0	2	0.16	0.63	0.01	120.00	1
116272	13661.98	14730.64	0.00	0.00	0.01	120.00	1	1	0	0	944	943	1	0	0	-1	120	120	0	2	0.16	0.63	0.01	120.00	1
116287	13665.54	14734.20	0.00	0.00	0.01	120.00	1	0	0	0	927	968	0	0	0	10	112	120	0	2	0.16	0.63	0.01	120.00	1
116302	13670.30	14738.96	0.00	0.00	0.01	120.00	1	1	0	0	958	971	0	0	0	3	118	120	0	2	0.16	0.63	0.01	120.00	1
116317	13675.05	14742.52	0.00	0.00	0.01	120.00	1	2	0	0	970	967	0	0	0	-1	120	120	0	2	0.16	0.63	0.01	120.00	1
116332	13679.81	14747.28	0.00	0.00	0.01	120.00	1	1	0	0	925	926	0	0	0	0	120	120	0	2	0.16	0.63	0.01	120.00	1
116347	13685.75	14752.03	0.00	0.00	0.01	120.00	1	1	0	1	965	975	0	0	0	2	119	120	0	2	0.16	0.63	0.01	120.00	1
116363	13691.69	14756.79	0.00	0.00	0.01	120.00	1	1	0	7	975	938	0	0	0	-10	120	112	0	2	0.16	0.63	0.01	120.00	1
116378	13696.45	14761.54	0.00	0.00	0.01	120.00	1	0	0	242	955	958	0	0	0	-168	120	0	0	2	0.16	0.63	0.01	120.00	1
116393	13701.20	14767.49	0.00	0.00	0.01	120.00	1	2	1	670	982	983	0	0	0	-382	120	0	0	2	0.16	0.63	0.01	120.00	1
116408	13707.15	14773.43	0.00	0.00	0.01	120.00	1	2	0	572	981	1000	1	0	0	-333	120	0	0	2	0.16	0.63	0.01	120.00	1
116423	13711.90	14779.38	0.00	0.00	0.01	120.00	1	2	0	19	988	951	0	0	0	-10	120	116	0	2	0.16	0.63	0.01	120.00	1
116438	13716.66	14785.32	0.00	0.00	0.01	120.00	1	2	0	1	991	956	0	0	0	-9	120	113	0	2	0.16	0.63	0.01	120.00	1
116453	13722.60	14791.26	0.00	0.00	0.01	120.00	1	1	0	0	937	964	1	2	0	7	115	120	0	2	0.16	0.63	0.01	120.00	1
116468	13727.36	14798.39	0.00	0.00	0.01	120.00	1	1	0	0	970	962	1	0	0	-3	120	118	0	2	0.16	0.63	0.01	120.00	1
116483	13733.30	14804.34	0.00	0.00	0.01	120.00	1	0	0	0	976	948	7	0	0	-8	120	114	0	2	0.16	0.63	0.01	120.00	1
116498	13738.05	14811.47	0.00	0.00	0.01	120.00	1	0	0	0	974	969	432	0	0	271	0	120	0	2	0.16	0.63	0.01	120.00	1
116513	13745.19	14817.41	0.00	0.00	0.01	120.00	1	1	0	0	958	952	911	0	0	483	0	120	0	2	0.16	0.63	0.01	120.00	1
116528	13751.13	14823.36	0.00	0.00	0.01	120.00	1	0	0	0	934	965	890	0	0	484	0	120	0	2	0.16	0.63	0.01	120.00	1
116543	13758.26	14828.11	0.00	0.00	0.01	120.00	1	1	0	0	945	958	381	0	0	253	0	120	0	2	0.16	0.63	0.01	120.00	1
116559	13765.40	14834.06	0.00	0.00	0.01	120.00	1	1	0	0	988	981	2	0	0	-2	120	116	0	2	0.16	0.63	0.01	120.00	1
116574	13773.72	14840.00	0.00	0.00	0.01	120.00	1	1	0	0	984	952	0	0	0	-9	120	113	0	2	0.16	0.63	0.01	120.00	1
116589	13780.85	14844.75	0.00	0.00	0.01	120.00	1	0	0	24	944	943	0	0	0	-1	120	120	0	2	0.16	0.63	0.01	120.00	1
116604	13787.98	14850.70	0.00	0.00	0.01	120.00	1	2	3	930	981	944	0	0	0	-496	120	0	0	2	0.16	0.63	0.01	120.00	1
116619	13795.11	14856.64	0.00	0.00	0.01	120.00	1	1	0	955	942	9	0	0	0	-1004	120	0	0	2	0.16	0.63	0.01	120.00	1
116634	13802.25	14862.58	0.00	0.00	0.01	120.00	1	2	2	1000	940	1	0	0	0	-1016	120	0	0	2	0.16	0.63	0.01	120.00	1
116649	13809.38	14869.72	0.00	0.00	0.01	120.00	1	0	1	990	961	1	0	0	0	-1008	120	0	0	2	0.16	0.63	0.01	120.00	1
116664	13815.32	14876.85	0.00	0.00	0.01	120.00	1	0	0	1000	947	2	0	0	0	-1014	120	0	0	2	0.16	0.63	0.01	120.00	1
116679	13820.08	14883.98	0.00	0.00	0.01	120.00	1	0	0	972	972	12	0	0	0	-1000	120	0	0	2	0.16	0.63	0.01	120.00	1
116694	13826.02	14892.30	0.00	0.00	0.01	120.00	1	0	0	949	973	939	0	0	0	-504	120	0	0	2	0.16	0.63	0.01	120.00	1
116709	13830.78	14899.44	0.00	0.00	0.01	120.00	1	0	0	11	944	946	1	0	0	0	115	120	0	2	0.16	0.63	0.01	120.00	1
116724	13836.72	14907.76	0.00	0.00	0.01	120.00	1	1	0	1	992	980	0	1	0	-4	120	117	0	2	0.16	0.63	0.01	120.00	1
116739	13841.47	14914.89	0.00	0.00	0.01	120.00	1	0	0	0	949	954	29	2	0	1	120	120	0	2	0.16	0.63	0.01	120.00	1
116754	13847.42	14923.21	0.00	0.00	0.01	120.00	1	2	0	0	860	948	938	3	0	528	0	120	0	2	0.16	0.63	0.01	120.00	1
116769	13853.36	14930.34	0.00	0.00	0.01	120.00	1	2	1	0	3	975	959	2	0	995	0	120	0	2	0.16	0.63	0.01	120.00	1
116785	13860.49	14937.47	0.00	0.00	0.01	120.00	1	3	3	2	0	971	969	0	0	999	0	120	0	2	0.16	0.63	0.01	120.00	1
116800	13867.62	14944.61	0.00	0.00	0.01	120.00	1	2	0	0	0	929	942	0	0	1003	0	120	0	2	0.16	0.63	0.01	120.00	1
116815	13874.76	14950.55	0.00	0.00	0.01	120.00	1	1	2	0	0	990	976	1	0	996	0	120	0	2	0.16	0.63	0.01	120.00	1
116830	13883.08	14955.31	0.00	0.00	0.01	120.00	1	1	0	0	7	977	985	0	0	1002	0	120	0	2	0.16	0.63	0.01	120.00	1
116845	13890.21	14961.25	0.00	0.00	0.01	120.00	1	0	0	0	894	1000	982	0	0	530	0	120	0	2	0.16	0.63	0.01	120.00	1
116860	13898.53	14966.00	0.00	0.00	0.01	120.00	1	1	0	0	965	973	3	0	0	2	120	117	0	2	0.16	0.63	0.01	120.00	1
116875	13908.04	14971.95	0.00	0.00	0.01	120.00	1	2	0	1	982	982	0	0	0	0	120	120	0	2	0.16	0.63	0.01	120.00	1
116890	13916.36	14976.70	0.00	0.00	0.01	120.00	1	0	0	843	951	979	0	0	0	-451	120	0	0	2	0.16	0.63	0.01	120.00	1
116905	13923.50	14982.65	0.00	0.00	0.01	120.00	1	2	2	1000	1000	4	0	1	1	-1000	120	0	0	2	0.16	0.63	0.01	120.00	1
116920	13931.82	14988.59	0.00	0.00	0.01	120.00	1	2	2	1000	961	1	1	1	0	-1010	120	0	0	2	0.16	0.63	0.01	120.00	1
116935	13938.95	14994.53	0.00	0.00	0.01	120.00	1	1	2	984	995	0	0	0	0	-998	120	0	0	2	0.16	0.63	0.01	120.00	1
116950	13944.89	15001.67	0.00	0.00	0.01	120.00	1	2	8	970	943	0	0	0	0	-1008	120	0	0	2	0.16	0.63	0.01	120.00	1
116965	13950.84	15008.80	0.00	0.00	0.01	120.00	1	2	8	963	914	1	0	0	0	-1014	120	0	0	2	0.16	0.63	0.01	120.00	1
116980	13956.78	15015.93	0.00	0.00	0.01	120.00	1	2	4	1000	948	1	1	0	0	-1014	120	0	0	2	0.16	0.63	0.01	120.00	1
116996	13962.72	15024.25	0.00	0.00	0.01	120.00	1	2	3	983	937	1	0	0	0	-1012	120	0	0	2	0.16	0.63	0.01	120.00	1
117011	13967.48	15032.57	0.00	0.00	0.01	120.00	1	2	2	990	970	1	0	0	0	-1006	120	0	0	2	0.16	0.63	0.01	120.00	1
117026	13972.23	15039.71	0.00	0.00	0.01	120.00	1	0	0	961	978	845	0	0	0	-542	120	0	0	2	0.16	0.63	0.01	120.00	1
117041	13976.99	15048.03	0.00	0.00	0.01	120.00	1	1	0	5	964	965	1	0	0	0	115	120	0	2	0.16	0.63	0.01	120.00	1
117056	13981.74	15056.35	0.00	0.00	0.01	120.00	1	1	0	0	944	950	2	0	0	1	120	120	0	2	0.16	0.63	0.01	120.00	1
117071	13987.69	15064.67	0.00	0.00	0.01	120.00	1	0	0	0	884	957	965	0	0	528	0	120	0	2	0.16	0.63	0.01	120.00	1
117086	13992.44	15071.80	0.00	0.00	0.01	120.00	1	2	1	0	1	1000	978	1	0	994	0	120	0	2	0.16	0.63	0.01	120.00	1
117101	13998.38	15078.93	0.00	0.00	0.01	120.00	1	2	2	0	1	998	988	2	0	997	0	120	0	2	0.16	0.63	0.01	120.00	1
117116	14004.33	15084.88	0.00	0.00	0.01	120.00	1	2	1	0	0	1000	968	3	0	991	0	120	0	2	0.16	0.63	0.01	120.00	1
117131	14011.46	15090.82	0.00	0.00	0.01	120.00	1	4	4	2	2	994	999	11	0	1001	0	120	0	2	0.16	0.63	0.01	120.00	1
117146	14017.40	15096.76	0.00	0.00	0.01	120.00	1	3	3	1	0	982	975	3	0	998	0	120	0	2	0.16	0.63	0.01	120.00	1
117161	14025.73	15101.52	0.00	0.00	0.01	120.00	1	3	4	1	1	1000	996	1	0	998	0	120	0	2	0.16	0.63	0.01	120.00	1
117176	14032.86	15107.46	0.00	0.00	0.01	120.00	1	4	3	1	0	1000	974	1	0	993	0	120	0	2	0.16	0.63	0.01	120.00	1
117192	14039.99	15111.03	0.00	0.00	0.01	120.00	1	2	2	1	632	970	981	2	1	635	0	120	0	2	0.16	0.63	0.01	120.00	1
117207	14049.50	15115.78	0.00	0.00	0.01	120.00	1	1	0	0	1000	1000	8	2	1	0	120	114	0	2	0.16	0.63	0.01	120.00	1
117222	14056.63	15120.54	0.00	0.00	0.01	120.00	1	0	0	2	981	980	1	1	0	-1	120	120	0	2	0.16	0.63	0.01	120.00	1
117237	14064.95	15125.29	0.00	0.00	0.01	120.00	1	0	0	972	990	769	0	0	1	-575	120	0	0	2	0.16	0.63	0.01	120.00	1
117252	14073.27	15130.05	0.00	0.00	0.01	120.00	1	1	2	1000	1000	2	1	1	2	-1000	120	0	0	2	0.16	0.63	0.01	120.00	1
117267	14080.41	15135.99	0.00	0.00	0.01	120.00	1	0	7	960	987	0	0	0	0	-994	120	0	0	2	0.16	0.63	0.01	120.00	1
117282	14087.54	15140.75	0.00	0.00	0.01	120.00	1	0	749	996	995	0	0	0	0	-1411	120	0	0	2	0.16	0.63	0.01	120.00	1
117297	14093.48	15147.88	0.00	0.00	0.01	120.00	1	2	941	1000	887	0	0	0	0	-1520	120	0	0	2	0.16	0.63	0.01	120.00	1
117312	14099.43	15153.82	0.00	0.00	0.01	120.00	1	2	972	983	794	1	0	0	0	-1565	120	0	0	2	0.16	0.63	0.01	120.00	1
117327	14104.18	15160.95	0.00	0.00	0.01	120.00	1	1	922	1000	883	0	0	0	0	-1514	120	0	0	2	0.16	0.63	0.01	120.00	1
117342	14108.94	15166.90	0.00	0.00	0.01	120.00	1	1	671	973	1000	0	0	0	0	-1376	120	0	0	2	0.16	0.63	0.01	120.00	1
117357	14113.69	15174.03	0.00	0.00	0.01	120.00	1	1	6	986	1000	2	0	0	0	-997	120	0	0	2	0.16	0.63	0.01	120.00	1
117372	14118.45	15181.16	0.00	0.00	0.01	120.00	1	0	1	989	957	1	0	0	0	-1009	120	0	0	2	0.16	0.63	0.01	120.00	1
117387	14122.01	15188.29	0.00	0.00	0.01	120.00	1	1	0	1000	1000	96	0	0	0	-932	120	0	0	2	0.16	0.63	0.01	120.00	1
117402	14125.58	15196.62	0.00	0.00	0.01	120.00	1	1	0	244	969	968	1	0	0	-169	120	0	0	2	0.16	0.63	0.01	120.00	1
117418	14129.14	15203.75	0.00	0.00	0.01	120.00	1	2	1	0	978	962	1	0	0	-5	120	118	0	2	0.16	0.63	0.01	120.00	1
117433	14133.90	15212.07	0.00	0.00	0.01	120.00	1	1	0	0	850	968	961	3	1	539	0	120	0	2	0.16	0.63	0.01	120.00	1
117448	14137.46	15218.01	0.00	0.00	0.01	120.00	1	0	0	0	0	972	977	2	0	1001	0	120	0	2	0.16	0.63	0.01	120.00	1
117463	14142.22	15223.96	0.00	0.00	0.01	120.00	1	4	4	2	2	953	987	4	0	1008	0	120	0	2	0.16	0.63	0.01	120.00	1
117478	14146.97	15229.90	0.00	0.00	0.01	120.00	1	2	2	1	0	969	987	631	0	1369	0	120	0	2	0.16	0.63	0.01	120.00	1
117493	14151.73	15235.84	0.00	0.00	0.01	120.00	1	2	0	0	0	953	966	914	0	1486	0	120	0	2	0.16	0.63	0.01	120.00	1
117508	14157.67	15240.60	0.00	0.00	0.01	120.00	1	3	3	1	0	953	967	817	0	1450	0	120	0	2	0.16	0.63	0.01	120.00	1
117523	14164.81	15244.17	0.00	0.00	0.01	120.00	1	2	2	0	0	985	981	344	0	1222	0	120	0	2	0.16	0.63	0.01	120.00	1
117538	14170.75	15247.73	0.00	0.00	0.01	120.00	1	2	2	0	0	961	997	2	0	1009	0	120	0	2	0.16	0.63	0.01	120.00	1
117553	14177.88	15252.49	0.00	0.00	0.01	120.00	1	3	4	0	0	977	995	0	0	1004	0	120	0	2	0.16	0.63	0.01	120.00	1
117568	14185.01	15254.86	0.00	0.00	0.01	120.00	1	2	1	0	647	976	976	0	1	626	0	120	0	2	0.16	0.63	0.01	120.00	1
117583	14192.15	15258.43	0.00	0.00	0.01	120.00	1	2	1	0	958	961	3	0	0	0	120	114	0	2	0.16	0.63	0.01	120.00	1
117598	14199.28	15262.00	0.00	0.00	0.01	120.00	1	2	1	4	973	965	0	0	0	-3	120	118	0	2	0.16	0.63	0.01	120.00	1
117613	14206.41	15265.56	0.00	0.00	0.01	120.00	1	1	0	925	970	515	0	0	0	-671	120	0	0	2	0.16	0.63	0.01	120.00	1
117629	14212.35	15269.13	0.00	0.00	0.01	120.00	1	2	2	999	983	1	0	0	0	-1005	120	0	0	2	0.16	0.63	0.01	120.00	1
117644	14218.30	15272.69	0.00	0.00	0.01	120.00	1	2	68	1000	958	0	0	0	0	-1061	120	0	0	2	0.16	0.63	0.01	120.00	1
117659	14224.24	15277.45	0.00	0.00	0.01	120.00	1	1	891	998	935	0	0	0	0	-1485	120	0	0	2	0.16	0.63	0.01	120.00	1
117674	14230.19	15282.20	0.00	0.00	0.01	120.00	1	3	927	1000	723	0	0	0	0	-1577	120	0	0	2	0.16	0.63	0.01	120.00	1
117689	14233.75	15288.15	0.00	0.00	0.01	120.00	1	1	936	988	569	1	0	0	0	-1648	120	0	0	2	0.16	0.63	0.01	120.00	1
117704	14238.51	15294.09	0.00	0.00	0.01	120.00	1	2	967	989	807	0	0	0	0	-1558	120	0	0	2	0.16	0.63	0.01	120.00	1
117719	14242.07	15298.85	0.00	0.00	0.01	120.00	1	2	787	1000	960	0	0	0	0	-1438	120	0	0	2	0.16	0.63	0.01	120.00	1
117734	14245.64	15305.98	0.00	0.00	0.01	120.00	1	2	25	1000	965	0	0	0	0	-1009	120	0	0	2	0.16	0.63	0.01	120.00	1
117749	14249.21	15311.92	0.00	0.00	0.01	120.00	1	2	2	1000	986	1	0	0	0	-1004	120	0	0	2	0.16	0.63	0.01	120.00	1
117764	14252.77	15317.87	0.00	0.00	0.01	120.00	1	2	2	985	936	7	0	0	0	-1013	120	0	0	2	0.16	0.63	0.01	120.00	1
117779	14255.15	15323.81	0.00	0.00	0.01	120.00	1	1	0	666	971	972	0	0	0	-383	120	0	0	2	0.16	0.63	0.01	120.00	1
117794	14257.53	15330.94	0.00	0.00	0.01	120.00	1	0	0	0	943	973	0	0	0	7	111	120	0	2	0.16	0.63	0.01	120.00	1
117809	14259.90	15338.07	0.00	0.00	0.01	120.00	1	0	0	0	968	960	886	0	0	470	0	120	0	2	0.16	0.63	0.01	120.00	1
117824	14263.47	15342.83	0.00	0.00	0.01	120.00	1	1	0	2	2	952	944	2	1	997	0	120	0	2	0.16	0.63	0.01	120.00	1
117840	14267.04	15348.77	0.00	0.00	0.01	120.00	1	1	0	3	3	985	972	2	1	996	0	120	0	2	0.16	0.63	0.01	120.00	1
117855	14270.60	15354.72	0.00	0.00	0.01	120.00	1	168	104	502	344	1000	1000	581	182	596	0	120	0	2	0.16	0.63	0.01	120.00	1
117870	14275.36	15358.28	0.00	0.00	0.01	120.00	1	98	19	328	433	1000	1000	1000	383	1128	0	120	0	2	0.16	0.63	0.01	120.00	1
117885	14281.30	15363.04	0.00	0.00	0.01	120.00	1	378	53	404	369	1000	1000	810	92	511	0	120	0	2	0.16	0.63	0.01	120.00	1
117900	14286.06	15366.60	0.00	0.00	0.01	120.00	1	445	36	288	249	1000	1000	80	17	28	103	120	0	2	0.16	0.63	0.01	120.00	1
117915	14292.00	15370.17	0.00	0.00	0.01	120.00	1	6	3	5	4	926	908	4	3	995	0	120	0	2	0.16	0.63	0.01	120.00	1
117930	14296.75	15372.55	0.00	0.00	0.01	120.00	1	2	1	2	0	958	946	4	2	996	0	120	0	2	0.16	0.63	0.01	120.00	1
117945	14302.70	15376.11	0.00	0.00	0.01	120.00	1	1	0	0	234	931	989	0	0	850	0	120	0	2	0.16	0.63	0.01	120.00	1
117960	14309.83	15378.49	0.00	0.00	0.01	120.00	1	2	0	0	969	973	255	0	2	175	0	120	0	2	0.16	0.63	0.01	120.00	1
117975	14315.77	15380.87	0.00	0.00	0.01	120.00	1	2	0	1	995	966	0	0	1	-8	120	112	0	2	0.16	0.63	0.01	120.00	1
117990	14321.72	15384.43	0.00	0.00	0.01	120.00	1	4	4	802	1000	957	0	0	0	-444	120	0	0	2	0.16	0.63	0.01	120.00	1
118005	14327.66	15386.81	0.00	0.00	0.01	120.00	1	2	2	1000	960	1	0	0	0	-1011	120	0	0	2	0.16	0.63	0.01	120.00	1
118020	14332.42	15390.38	0.00	0.00	0.01	120.00	1	5	5	1000	979	2	1	0	0	-1006	120	0	0	2	0.16	0.63	0.01	120.00	1
118035	14338.36	15393.94	0.00	0.00	0.01	120.00	1	3	36	960	944	1	0	0	0	-1005	120	0	0	2	0.16	0.63	0.01	120.00	1
118051	14341.93	15398.70	0.00	0.00	0.01	120.00	1	1	615	997	966	0	0	0	0	-1364	120	0	0	2	0.16	0.63	0.01	120.00	1
118066	14346.68	15403.45	0.00	0.00	0.01	120.00	1	0	642	974	981	0	0	0	0	-1370	120	0	0	2	0.16	0.63	0.01	120.00	1
118081	14350.25	15408.21	0.00	0.00	0.01	120.00	1	1	300	965	991	2	0	0	0	-1194	120	0	0	2	0.16	0.63	0.01	120.00	1
118096	14352.62	15412.96	0.00	0.00	0.01	120.00	1	2	2	954	965	9	4	1	0	-998	120	0	0	2	0.16	0.63	0.01	120.00	1
118111	14355.00	15417.72	0.00	0.00	0.01	120.00	1	2	0	959	964	16	12	3	1	-999	120	0	0	2	0.16	0.63	0.01	120.00	1
118126	14357.38	15423.66	0.00	0.00	0.01	120.00	1	3	0	964	981	71	76	14	5	-855	120	0	0	2	0.16	0.63	0.01	120.00	1
118141	14359.76	15428.42	0.00	0.00	0.01	120.00	1	3	1	752	981	977	15	9	6	-417	120	0	0	2	0.16	0.63	0.01	120.00	1
118156	14360.95	15434.36	0.00	0.00	0.01	120.00	1	2	0	1	976	959	5	6	3	-5	120	120	0	2	0.16	0.63	0.01	120.00	1
118171	14363.32	15440.30	0.00	0.00	0.01	120.00	1	1	0	1	938	952	920	2	2	493	0	120	0	2	0.16	0.63	0.01	120.00	1
118186	14365.70	15446.25	0.00	0.00	0.01	120.00	1	0	0	0	0	941	978	0	0	1009	0	120	0	2	0.16	0.63	0.01	120.00	1
118201	14368.08	15449.81	0.00	0.00	0.01	120.00	1	1	0	0	0	970	996	2	0	1006	0	120	0	2	0.16	0.63	0.01	120.00	1
118216	14371.64	15454.57	0.00	0.00	0.01	120.00	1	1	0	0	0	955	964	11	0	1002	0	120	0	2	0.16	0.63	0.01	120.00	1
118231	14375.21	15458.13	0.00	0.00	0.01	120.00	1	2	2	0	0	961	965	327	0	1218	0	120	0	2	0.16	0.63	0.01	120.00	1
118246	14378.78	15461.70	0.00	0.00	0.01	120.00	1	2	2	1	0	975	960	250	1	1168	0	120	0	2	0.16	0.63	0.01	120.00	1
118262	14383.53	15464.08	0.00	0.00	0.01	120.00	1	2	1	0	0	973	989	4	0	1004	0	120	0	2	0.16	0.63	0.01	120.00	1
118277	14388.29	15467.64	0.00	0.00	0.01	120.00	1	3	3	1	0	962	989	1	0	1006	0	120	0	2	0.16	0.63	0.01	120.00	1
118292	14393.04	15468.83	0.00	0.00	0.01	120.00	1	2	2	0	2	974	977	0	0	1000	0	120	0	2	0.16	0.63	0.01	120.00	1
118307	14398.98	15471.21	0.00	0.00	0.01	120.00	1	2	2	2	939	970	944	0	0	501	0	120	0	2	0.16	0.63	0.01	120.00	1
118322	14403.74	15472.40	0.00	0.00	0.01	120.00	1	3	3	1	987	954	1	0	0	-9	120	108	0	2	0.16	0.63	0.01	120.00	1
118337	14408.49	15474.78	0.00	0.00	0.01	120.00	1	1	0	11	983	977	0	0	0	-2	120	119	0	2	0.16	0.63	0.01	120.00	1
118352	14414.44	15477.15	0.00	0.00	0.01	120.00	1	0	0	978	953	517	1	0	0	-689	120	0	0	2	0.16	0.63	0.01	120.00	1
118367	14419.19	15479.53	0.00	0.00	0.01	120.00	1	1	2	1000	990	0	0	0	0	-1003	120	0	0	2	0.16	0.63	0.01	120.00	1
118382	14423.95	15481.91	0.00	0.00	0.01	120.00	1	0	3	1000	950	0	0	0	0	-1013	120	0	0	2	0.16	0.63	0.01	120.00	1
118397	14427.51	15485.48	0.00	0.00	0.01	120.00	1	0	127	1000	959	1	0	0	0	-1102	120	0	0	2	0.16	0.63	0.01	120.00	1
118412	14431.08	15489.04	0.00	0.00	0.01	120.00	1	1	451	996	990	0	0	0	0	-1279	120	0	0	2	0.16	0.63	0.01	120.00	1
118427	14433.46	15492.61	0.00	0.00	0.01	120.00	1	1	278	1000	967	0	0	0	0	-1194	120	0	0	2	0.16	0.63	0.01	120.00	1
118442	14437.02	15497.36	0.00	0.00	0.01	120.00	1	1	9	982	921	1	0	0	0	-1017	120	0	0	2	0.16	0.63	0.01	120.00	1
118457	14439.40	15500.93	0.00	0.00	0.01	120.00	1	2	2	973	984	1	0	0	0	-998	120	0	0	2	0.16	0.63	0.01	120.00	1
118473	14440.59	15505.68	0.00	0.00	0.01	120.00	1	1	0	965	941	1	0	0	0	-1007	120	0	0	2	0.16	0.63	0.01	120.00	1
118488	14441.78	15510.44	0.00	0.00	0.01	120.00	1	1	0	949	993	740	0	0	0	-578	120	0	0	2	0.16	0.63	0.01	120.00	1
118503	14442.97	15515.19	0.00	0.00	0.01	120.00	1	1	0	5	996	969	0	0	0	-7	120	120	0	2	0.16	0.63	0.01	120.00	1
118518	14445.34	15519.95	0.00	0.00	0.01	120.00	1	0	0	0	971	938	1	0	0	-9	120	113	0	2	0.16	0.63	0.01	120.00	1
118533	14446.53	15524.70	0.00	0.00	0.01	120.00	1	0	0	0	927	980	938	0	0	503	0	120	0	2	0.16	0.63	0.01	120.00	1
118548	14448.91	15529.46	0.00	0.00	0.01	120.00	1	1	0	0	2	978	977	0	0	999	0	120	0	2	0.16	0.63	0.01	120.00	1
118563	14451.29	15533.02	0.00	0.00	0.01	120.00	1	1	0	0	0	972	978	1	0	1001	0	120	0	2	0.16	0.63	0.01	120.00	1
118578	14453.67	15536.59	0.00	0.00	0.01	120.00	1	1	0	0	0	989	974	1	0	996	0	120	0	2	0.16	0.63	0.01	120.00	1
118593	14457.23	15538.97	0.00	0.00	0.01	120.00	1	2	1	0	0	968	984	2	0	1004	0	120	0	2	0.16	0.63	0.01	120.00	1
118608	14460.80	15541.35	0.00	0.00	0.01	120.00	1	2	0	0	0	961	982	1	0	1005	0	120	0	2	0.16	0.63	0.01	120.00	1
118623	14465.55	15543.72	0.00	0.00	0.01	120.00	1	2	1	0	0	971	986	1	0	1003	0	120	0	2	0.16	0.63	0.01	120.00	1
118638	14469.12	15544.91	0.00	0.00	0.01	120.00	1	2	0	0	230	1000	977	0	0	838	0	120	0	2	0.16	0.63	0.01	120.00	1
118653	14473.87	15546.10	0.00	0.00	0.01	120.00	1	2	1	0	974	978	550	0	0	330	0	120	0	2	0.16	0.63	0.01	120.00	1
