millis	leftDistance	rightDistance	accel.x	accel.y	gyro.x	gyro.y	position	sensor1	sensor2	sensor3	sensor4	sensor5	sensor6	sensor7	sensor8	error	leftPWM	rightPWM	lost	last_sighted	Kp	Ki	Kd	Speed	ready
53123	16037.04	16982.08	0.00	0.00	1.50	125.00	1	2	2	847	979	939	3	5	7	-467	125	0	0	1	0.30	0.010000	1.500000	125.000000	1
53139	16041.80	16990.40	0.00	0.00	1.50	125.00	1	2	2	869	974	993	2	4	6	-457	125	0	0	1	0.30	0.010000	1.500000	125.000000	1
53144	16044.17	16992.77	0.00	0.00	1.50	125.00	1	2	3	822	1000	1000	3	5	7	-437	125	20	0	1	0.30	0.010000	1.500000	125.000000	1
53160	16048.93	17002.28	0.00	0.00	1.50	125.00	1	2	3	466	980	1000	3	3	3	-282	0	125	0	1	0.30	0.010000	1.500000	125.000000	1
53165	16051.31	17004.66	0.00	0.00	1.50	125.00	1	4	3	286	1000	1000	3	6	5	-188	43	125	0	1	0.30	0.010000	1.500000	125.000000	1
53180	16057.25	17012.98	0.00	0.00	1.50	125.00	1	991	238	35	995	1000	5	8	7	-1260	125	0	0	1	0.30	0.010000	1.500000	125.000000	1
53196	16062.01	17021.30	0.00	0.00	1.50	125.00	1	1000	1000	994	1000	1000	4	4	3	-1500	125	0	0	1	0.30	0.010000	1.500000	125.000000	1
53201	16064.38	17024.87	0.00	0.00	1.50	125.00	1	979	1000	1000	1000	1000	4	5	5	-1492	125	0	0	1	0.30	0.010000	1.500000	125.000000	1
53216	16069.14	17033.19	0.00	0.00	1.50	125.00	1	888	1000	964	973	994	4	4	4	-1462	125	0	0	1	0.30	0.010000	1.500000	125.000000	1
53232	16073.89	17042.70	0.00	0.00	1.50	125.00	1	10	11	13	480	978	10	9	9	170	0	125	0	1	0.30	0.010000	1.500000	125.000000	1
53237	16076.27	17045.08	0.00	0.00	1.50	125.00	1	11	11	9	7	188	17	10	8	3500	0	125	1	1	0.30	0.010000	1.500000	125.000000	1
53252	16079.84	17054.59	0.00	0.00	1.50	125.00	1	9	7	4	0	2	3	5	4	3500	0	125	1	1	0.30	0.010000	1.500000	125.000000	1
53257	16081.03	17056.96	0.00	0.00	1.50	125.00	1	10	9	5	3	3	4	9	7	3500	0	125	1	1	0.30	0.010000	1.500000	125.000000	1
53273	16084.59	17066.47	0.00	0.00	1.50	125.00	1	11	11	9	5	4	5	9	7	3500	0	125	1	1	0.30	0.010000	1.500000	125.000000	1
53278	16085.78	17070.04	0.00	0.00	1.50	125.00	1	9	10	8	5	4	4	7	7	3500	0	125	1	1	0.30	0.010000	1.500000	125.000000	1
53293	16088.16	17079.55	0.00	0.00	1.50	125.00	1	10	10	9	6	5	5	6	5	3500	0	125	1	1	0.30	0.010000	1.500000	125.000000	1
53299	16088.16	17083.12	0.00	0.00	1.50	125.00	1	9	10	8	6	5	5	5	4	3500	0	125	1	1	0.30	0.010000	1.500000	125.000000	1
53314	16089.35	17092.63	0.00	0.00	1.50	125.00	1	6	7	7	5	3	4	5	3	3500	0	125	1	1	0.30	0.010000	1.500000	125.000000	1
53319	16089.35	17096.19	0.00	0.00	1.50	125.00	1	5	6	6	7	5	5	8	5	3500	0	125	1	1	0.30	0.010000	1.500000	125.000000	1
53334	16089.35	17105.70	0.00	0.00	1.50	125.00	1	6	7	7	6	6	8	13	10	3500	0	125	1	1	0.30	0.010000	1.500000	125.000000	1
53340	16089.35	17109.27	0.00	0.00	1.50	125.00	1	5	6	5	5	5	7	12	11	3500	0	125	1	1	0.30	0.010000	1.500000	125.000000	1
53356	16089.35	17118.78	0.00	0.00	1.50	125.00	1	6	7	5	4	4	5	10	9	3500	0	125	1	1	0.30	0.010000	1.500000	125.000000	1
53361	16089.35	17123.53	0.00	0.00	1.50	125.00	1	6	7	5	4	3	4	11	8	3500	0	125	1	1	0.30	0.010000	1.500000	125.000000	1
53376	16088.16	17133.04	0.00	0.00	1.50	125.00	1	3	4	3	2	1	1	3	3	3500	0	125	1	1	0.30	0.010000	1.500000	125.000000	1
53381	16088.16	17136.61	0.00	0.00	1.50	125.00	1	2	3	3	3	1	2	3	3	3500	0	125	1	1	0.30	0.010000	1.500000	125.000000	1
53397	16088.16	17147.31	0.00	0.00	1.50	125.00	1	3	5	5	3	3	3	4	3	3500	0	125	1	1	0.30	0.010000	1.500000	125.000000	1
53402	16086.97	17149.69	0.00	0.00	1.50	125.00	1	3	4	3	3	3	2	4	3	3500	0	125	1	1	0.30	0.010000	1.500000	125.000000	1
53417	16086.97	17160.38	0.00	0.00	1.50	125.00	1	5	4	4	3	1	2	3	4	3500	0	125	1	1	0.30	0.010000	1.500000	125.000000	1
53422	16086.97	17163.95	0.00	0.00	1.50	125.00	1	5	5	4	3	2	2	3	6	3500	0	125	1	1	0.30	0.010000	1.500000	125.000000	1
53438	16085.78	17173.46	0.00	0.00	1.50	125.00	1	10	11	9	6	5	5	5	5	3500	0	125	1	1	0.30	0.010000	1.500000	125.000000	1
53443	16085.78	17177.03	0.00	0.00	1.50	125.00	1	10	11	10	7	5	5	4	4	3500	0	125	1	1	0.30	0.010000	1.500000	125.000000	1
53458	16084.59	17187.72	0.00	0.00	1.50	125.00	1	9	11	10	7	6	5	5	3	3500	0	125	1	1	0.30	0.010000	1.500000	125.000000	1
53464	16084.59	17191.29	0.00	0.00	1.50	125.00	1	9	15	13	9	9	9	9	7	3500	0	125	1	1	0.30	0.010000	1.500000	125.000000	1
53479	16083.40	17200.80	0.00	0.00	1.50	125.00	1	3	5	6	6	5	4	3	0	3500	0	125	1	1	0.30	0.010000	1.500000	125.000000	1
53484	16083.40	17204.37	0.00	0.00	1.50	125.00	1	3	3	5	6	4	4	3	1	3500	0	125	1	1	0.30	0.010000	1.500000	125.000000	1
53499	16082.21	17213.88	0.00	0.00	1.50	125.00	1	7	7	6	5	9	9	9	5	3500	0	125	1	1	0.30	0.010000	1.500000	125.000000	1
53505	16082.21	17217.44	0.00	0.00	1.50	125.00	1	7	7	6	4	7	10	10	6	3500	0	125	1	1	0.30	0.010000	1.500000	125.000000	1
53520	16082.21	17228.14	0.00	0.00	1.50	125.00	1	4	5	5	4	3	4	10	6	3500	0	125	1	1	0.30	0.010000	1.500000	125.000000	1
53525	16081.03	17231.71	0.00	0.00	1.50	125.00	1	5	5	5	3	4	4	8	7	3500	0	125	1	1	0.30	0.010000	1.500000	125.000000	1
53541	16081.03	17241.22	0.00	0.00	1.50	125.00	1	5	7	6	5	5	7	6	6	3500	0	125	1	1	0.30	0.010000	1.500000	125.000000	1
53546	16081.03	17244.78	0.00	0.00	1.50	125.00	1	4	5	6	5	5	6	8	7	3500	0	125	1	1	0.30	0.010000	1.500000	125.000000	1
53562	16079.84	17255.48	0.00	0.00	1.50	125.00	1	6	6	5	7	5	8	10	7	3500	0	125	1	1	0.30	0.010000	1.500000	125.000000	1
53567	16079.84	17259.05	0.00	0.00	1.50	125.00	1	7	6	5	6	7	8	11	8	3500	0	125	1	1	0.30	0.010000	1.500000	125.000000	1
53582	16078.65	17269.75	0.00	0.00	1.50	125.00	1	962	6	5	5	5	9	14	9	-3500	125	0	0	1	0.30	0.010000	1.500000	125.000000	1
53587	16078.65	17272.12	0.00	0.00	1.50	125.00	1	993	6	6	4	4	8	12	9	-3500	125	0	0	1	0.30	0.010000	1.500000	125.000000	1
53603	16078.65	17282.82	0.00	0.00	1.50	125.00	1	999	969	5	3	5	7	13	11	-3008	125	0	0	1	0.30	0.010000	1.500000	125.000000	1
53608	16078.65	17286.39	0.00	0.00	1.50	125.00	1	978	974	7	3	4	8	13	11	-3002	125	0	0	1	0.30	0.010000	1.500000	125.000000	1
53623	16078.65	17297.09	0.00	0.00	1.50	125.00	1	2	975	969	2	0	2	5	7	-2002	0	125	0	1	0.30	0.010000	1.500000	125.000000	1
53628	16078.65	17299.46	0.00	0.00	1.50	125.00	1	2	962	978	19	1	3	5	7	-1996	125	0	0	1	0.30	0.010000	1.500000	125.000000	1
53644	16078.65	17310.16	0.00	0.00	1.50	125.00	1	2	3	967	984	3	1	4	4	-996	0	125	0	1	0.30	0.010000	1.500000	125.000000	1
